Start time,End time,Move Minutes count,Average systolic blood pressure (mmHg),Max systolic blood pressure (mmHg),Min systolic blood pressure (mmHg),Average diastolic blood pressure (mmHg),Max diastolic blood pressure (mmHg),Min diastolic blood pressure (mmHg),Body position,Blood pressure measurement location,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average oxygen saturation (%),Max oxygen saturation (%),Min oxygen saturation (%),Average supplemental oxygen flow rate (L/min),Max supplemental oxygen flow rate (L/min),Min supplemental oxygen flow rate (L/min),Oxygen therapy administration mode,Oxygen saturation system,Oxygen saturation measurement method,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms)
00:00:00.000-04:00,00:15:00.000-04:00,,,,,,,,,,15.522474492589634,,,,61.17857142857143,65.0,58.0,,,,,93.19285529000419,93.30000305175781,93.0999984741211,0.0,0.0,0.0,,,,,,,,,,,
00:15:00.000-04:00,00:30:00.000-04:00,,,,,,,,,,15.522474492589634,,,,59.07142857142857,64.0,57.0,,,,,93.14285796029226,93.4000015258789,93.0,0.0,0.0,0.0,,,,,,,,,,,
00:30:00.000-04:00,00:45:00.000-04:00,,,,,,,,,,15.522474492589634,,,,59.642857142857146,65.0,57.0,,,,,93.94285801478794,95.4000015258789,93.19999694824219,0.0,0.0,0.0,,,,,,,,,,,
00:45:00.000-04:00,01:00:00.000-04:00,,,,,,,,,,15.522474492589634,,,,58.75,75.0,57.0,,,,,95.51785687037875,95.69999694824219,95.30000305175781,0.0,0.0,0.0,,,,,,,,,,,
01:00:00.000-04:00,01:15:00.000-04:00,,,,,,,,,,15.522474492589634,,,,56.17857142857143,69.0,54.0,,,,,95.68928582327706,96.0,95.19999694824219,0.0,0.0,0.0,,,,,,,,,,,
01:15:00.000-04:00,01:30:00.000-04:00,,,,,,,,,,15.522474492589634,,,,55.67857142857143,58.0,53.0,,,,,95.8428589957101,95.9000015258789,95.69999694824219,0.0,0.0,0.0,,,,,,,,,,,
01:30:00.000-04:00,01:45:00.000-04:00,,,,,,,,,,15.522474492589634,,,,55.035714285714285,58.0,54.0,,,,,95.64642933436801,96.0,95.4000015258789,0.0,0.0,0.0,,,,,,,,,,,
01:45:00.000-04:00,02:00:00.000-04:00,,,,,,,,,,15.522474492589634,,,,57.642857142857146,63.0,55.0,,,,,95.4071442740304,95.5,95.30000305175781,0.0,0.0,0.0,,,,,,,,,,,
02:00:00.000-04:00,02:15:00.000-04:00,,,,,,,,,,15.522474492589634,,,,59.32142857142857,63.0,56.0,,,,,96.27692354642429,96.69999694824219,95.5,0.0,0.0,0.0,,,,,,,,,,,
02:15:00.000-04:00,02:30:00.000-04:00,,,,,,,,,,15.522474492589634,,,,58.964285714285715,66.0,56.0,,,,,96.88214193071637,97.19999694824219,96.4000015258789,0.0,0.0,0.0,,,,,,,,,,,
02:30:00.000-04:00,02:45:00.000-04:00,,,,,,,,,,15.522474492589634,,,,60.714285714285715,73.0,56.0,,,,,94.17142922537667,96.5,91.5,0.0,0.0,0.0,,,,,,,,,,,
02:45:00.000-04:00,03:00:00.000-04:00,,,,,,,,,,15.522474492589634,,,,55.07142857142857,64.0,54.0,,,,,95.6999991280692,96.0999984741211,93.9000015258789,0.0,0.0,0.0,,,,,,,,,,,
03:00:00.000-04:00,03:15:00.000-04:00,,,,,,,,,,15.522474492589634,,,,54.92857142857143,59.0,53.0,,,,,96.14583269755046,96.9000015258789,95.5,0.0,0.0,0.0,,,,,,,,,,,
03:15:00.000-04:00,03:30:00.000-04:00,,,,,,,,,,15.522474492589634,,,,56.285714285714285,58.0,54.0,,,,,96.9035715375628,97.0999984741211,96.5999984741211,0.0,0.0,0.0,,,,,,,,,,,
03:30:00.000-04:00,03:45:00.000-04:00,,,,,,,,,,15.522474492589634,,,,55.785714285714285,64.0,53.0,,,,,95.875,96.5999984741211,95.19999694824219,0.0,0.0,0.0,,,,,,,,,,,
03:45:00.000-04:00,04:00:00.000-04:00,,,,,,,,,,15.522474492589634,,,,53.785714285714285,55.0,53.0,,,,,94.97857012067523,95.30000305175781,94.0999984741211,0.0,0.0,0.0,,,,,,,,,,,
04:00:00.000-04:00,04:15:00.000-04:00,,,,,,,,,,15.522474492589634,,,,54.535714285714285,55.0,54.0,,,,,94.3249991280692,94.69999694824219,94.0,0.0,0.0,0.0,,,,,,,,,,,
04:15:00.000-04:00,04:30:00.000-04:00,,,,,,,,,,15.522474492589634,,,,55.357142857142854,56.0,55.0,,,,,95.94230651855469,96.30000305175781,94.80000305175781,0.0,0.0,0.0,,,,,,,,,,,
04:30:00.000-04:00,04:45:00.000-04:00,,,,,,,,,,15.522474492589634,,,,54.357142857142854,58.0,52.0,,,,,95.27142878941127,96.0,95.0,0.0,0.0,0.0,,,,,,,,,,,
04:45:00.000-04:00,05:00:00.000-04:00,,,,,,,,,,15.522474492589634,,,,52.607142857142854,63.0,50.0,,,,,95.92916679382324,96.19999694824219,95.30000305175781,0.0,0.0,0.0,,,,,,,,,,,
05:00:00.000-04:00,05:15:00.000-04:00,,,,,,,,,,15.522474492589634,,,,53.642857142857146,60.0,51.0,,,,,95.28333282470703,96.30000305175781,94.9000015258789,0.0,0.0,0.0,,,,,,,,,,,
05:15:00.000-04:00,05:30:00.000-04:00,,,,,,,,,,15.522474492589634,,,,53.357142857142854,57.0,51.0,,,,,,,,,,,,,,,,,,,,,
05:30:00.000-04:00,05:45:00.000-04:00,,,,,,,,,,15.522474492589634,,,,53.464285714285715,62.0,51.0,,,,,94.19999694824219,94.19999694824219,94.19999694824219,0.0,0.0,0.0,,,,,,,,,,,
05:45:00.000-04:00,06:00:00.000-04:00,,,,,,,,,,15.522474492589634,,,,54.464285714285715,65.0,51.0,,,,,,,,,,,,,,,,,,,,,
06:00:00.000-04:00,06:15:00.000-04:00,,,,,,,,,,15.522474492589634,20.59999942779541,,,64.0,78.0,56.0,,,,,91.80000305175781,91.80000305175781,91.80000305175781,0.0,0.0,0.0,,,,0.17457626633724924,0.2406779628689006,0.10847456980559786,29,,,,
06:15:00.000-04:00,06:30:00.000-04:00,,,,,,,,,,15.522474492589634,12.799999237060547,,,56.5,64.0,54.0,,,,,,,,,,,,,,0.21694913961119572,0.21694913961119572,0.21694913961119572,18,,,,
06:30:00.000-04:00,06:45:00.000-04:00,,,,,,,,,,15.522474492589634,,,,57.0,61.0,55.0,,,,,,,,,,,,,,,,,,,,,
06:45:00.000-04:00,07:00:00.000-04:00,,,,,,,,,,15.522474492589634,,,,54.714285714285715,57.0,53.0,,,,,,,,,,,,,,,,,,,,,
07:00:00.000-04:00,07:15:00.000-04:00,,,,,,,,,,15.522474492589634,,,,59.357142857142854,64.0,54.0,,,,,,,,,,,,,,,,,,,,,
07:15:00.000-04:00,07:30:00.000-04:00,,,,,,,,,,15.522474492589634,,,,57.607142857142854,64.0,55.0,,,,,,,,,,,,,,,,,,,,,
07:30:00.000-04:00,07:45:00.000-04:00,,,,,,,,,,15.522474492589634,,,,57.714285714285715,61.0,54.0,,,,,,,,,,,,,,,,,,,,,
07:45:00.000-04:00,08:00:00.000-04:00,,,,,,,,,,15.522474492589634,,,,56.67857142857143,61.0,55.0,,,,,,,,,,,,,,,,,,,,,
