Start time,End time,Move Minutes count,Average systolic blood pressure (mmHg),Max systolic blood pressure (mmHg),Min systolic blood pressure (mmHg),Average diastolic blood pressure (mmHg),Max diastolic blood pressure (mmHg),Min diastolic blood pressure (mmHg),Body position,Blood pressure measurement location,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average oxygen saturation (%),Max oxygen saturation (%),Min oxygen saturation (%),Average supplemental oxygen flow rate (L/min),Max supplemental oxygen flow rate (L/min),Min supplemental oxygen flow rate (L/min),Oxygen therapy administration mode,Oxygen saturation system,Oxygen saturation measurement method,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms)
20:15:00.000-04:00,20:30:00.000-04:00,,,,,,,,,,15.546875044703484,10.600000381469727,,,75.14285714285714,84.0,60.0,,,,,,,,,,,,,,0.08983051170737057,0.09661017434071686,0.08305084907402427,15,,,,
20:30:00.000-04:00,20:45:00.000-04:00,,,,,,,,,,15.546875044703484,17.100000381469727,,,63.42857142857143,76.0,58.0,,,,,,,,,,,,,,0.2898305149401649,0.2898305149401649,0.2898305149401649,28,,,,
20:45:00.000-04:00,21:00:00.000-04:00,,,,,,,,,,15.546875044703484,5.700000286102295,,,59.32142857142857,65.0,55.0,,,,,,,,,,,,,,0.09661017434071686,0.09661017434071686,0.09661017434071686,8,,,,
21:00:00.000-04:00,21:15:00.000-04:00,,,,,,,,,,15.546875044703484,,,,57.642857142857146,59.0,57.0,,,,,,,,,,,,,,,,,,,,,
21:15:00.000-04:00,21:30:00.000-04:00,,,,,,,,,,15.546875044703484,28.828687991968103,,,72.14285714285714,87.0,58.0,,,,,,,,,,,,,,0.24204697609649417,0.2671448125817926,0.21694913961119572,43,,,,
21:30:00.000-04:00,21:45:00.000-04:00,,,,,,,,,,15.546875044703484,5.700000286102295,,,68.39285714285714,77.0,60.0,,,,,,,,,,,,,,0.09661017434071686,0.09661017434071686,0.09661017434071686,8,,,,
21:45:00.000-04:00,22:00:00.000-04:00,,,,,,,,,,15.546875044703484,9.800000190734863,,,65.0,78.0,57.0,,,,,,,,,,,,,,0.08305084907402427,0.08305084907402427,0.08305084907402427,14,,,,
22:00:00.000-04:00,22:15:00.000-04:00,,,,,,,,,,15.546875044703484,12.100000381469727,,,61.142857142857146,64.0,58.0,,,,,,,,,,,,,,0.20508475222830044,0.20508475222830044,0.20508475222830044,17,,,,
22:15:00.000-04:00,22:30:00.000-04:00,,,,,,,,,,15.546875044703484,17.100000381469727,,,62.75,66.0,55.0,,,,,,,,,,,,,,0.2898305149401649,0.2898305149401649,0.2898305149401649,24,,,,
22:30:00.000-04:00,22:45:00.000-04:00,,,,,,,,,,15.546875044703484,,,,58.285714285714285,64.0,56.0,,,,,,,,,,,,,,,,,,,,,
22:45:00.000-04:00,23:00:00.000-04:00,,,,,,,,,,15.546875044703484,9.199999809265137,,,60.357142857142854,65.0,55.0,,,,,,,,,,,,,,0.1559322001570362,0.1559322001570362,0.1559322001570362,13,,,,
23:00:00.000-04:00,23:15:00.000-04:00,,,,,,,,,,15.546875044703484,,,,59.25,71.0,54.0,,,,,95.68571308680943,96.30000305175781,94.5999984741211,0.0,0.0,0.0,,,,,,,,,,,
23:15:00.000-04:00,23:30:00.000-04:00,,,,,,,,,,15.546875044703484,,,,58.5,60.0,57.0,,,,,96.36000137329101,96.9000015258789,96.0999984741211,0.0,0.0,0.0,,,,,,,,,,,
23:30:00.000-04:00,23:45:00.000-04:00,,,,,,,,,,15.546875044703484,,,,58.42857142857143,60.0,57.0,,,,,,,,,,,,,,,,,,,,,
23:45:00.000-04:00,00:00:00.000-04:00,,,,,,,,,,15.546875044703484,,,,57.5,58.0,57.0,,,,,,,,,,,,,,,,,,,,,
